"","000_vivarana_unsandhied","001_LalitaBhasya_segmented_complete","002_Pseudosankara_Sanatsujatiya_segmented_complete","003_Pseudosankara_SvUBh_segmented_complete","004_Pseudosankara_Visnusahasranama_unsegmented_complete","005_Sankara_Adhyatmapatala_segmented_complete","006_Sankara_ AiUBh_segmented_complete","007_Sankara_BhGBh_segmented_complete","008_Sankara_IUBh_segmented_complete","009_Sankara_KeUBh_segmented_complete","010_Sankara_KeUBhVakya_segmented_complete","011_Sankara_ChUBh_segmented_complete","012_Sankara_KaUBh_segmented_complete","013_Sankara_ManUBh_segmented_complete","014_Sankara_MunUBh_segmented_complete","015_Sankara_NrsTBh_segmented_complete","016_Sankara_PrasUBh_segmented_complete","017_YSBhV_unsegmented_excerpt","018_HastaBh_HastaBh_segmented_complete","Abhinavagupta_IsvPrV_segmented_complete","Abhinavagupta_Paramarthasara_segmented_complete","Abhinavagupta_Tantraloka_segmented_complete","Annambhatta_Tarkasamgraha_segmented_complete","Asanga_Abhidharmasmuccaya_segmented_complete","Bhaskara_BhGBh_segmented","Candrakirti_Bodhisattvayogacaracatuhsatakatika_segmented_complete","Candrakirti_Prasannapada_segmented_complete","Dharmakirti_Hetubindu_segmented","Dharmakirti_Nyayabindu_segmented","Dharmakirti_Pramanavartika_segmented_complete","Dharmakirti_Vadanyaya_segmented","Gangesa_Tattvacintamani_segmented","Jayarasi_Tattvopaplavasimha_segmented_complete","Kamalasila_Bhavanakrama_segmented_complete","Kamalasila_Madhyamakaloka_segmented_complete","Kavirajayati_Samkhyatattvapradipa_segmented_complete","Kumarila_MimSV5.4-9_segmented","Kumarila_Tantravartika2.2.1-4_segmented","Madhusudana_Advaitasiddhi_segmented_complete","Madhusudana_Siddhantabindu_segmented_complete","Madhva_Anuvyakhyana_segmented_complete","Mandana_Brahmasiddhi_prose","Mandana_Karikas_complete","Mandana_Vibhramaviveka_segmented_complete","Mathara_Matharavrtti_segmented_complete","Nagarjuna_MMK_segmented_complete","Nagarjuna_SuSapt_segmented_complete","Nagarjuna_VigV_segmented_complete","Nagarjuna_YuktSast_segmented_complete","Padmapada_Pancapadika_segmented_complete","Prasastapada_Padarth_segmented_complete","Ramanuja_BhGBh_segmented_complete","Ramanuja_Sribhasya_segmented_part","Ramanuja_Vedarth_segmented_complete","Sabara_MimSBh_segmented_1_7","Sadananda_Vedantasara_segmented_complete","Samkhyaparibhasa_segmented_complete","Sankara_BAUBh_segmented_complete","Sankara_bsbh_unsandhied","Sankara_IUBh_segmented_complete","Sankara_KaUBh_segmented_complete","Sankara_KeUBh_segmented_complete","Sankara_KeUBhVakya_segmented_complete","Sankara_ManUBh_segmented_complete","Sankara_MunUBh_segmented_complete","Sankara_PrasUBh_segmented_complete","Sankara_TaittUBh_segmented_complete","Sankara_Upad_Gadya_segmented_complete","Sarvamatasamgraha_segmented_complete","Sthiramati_Tvbh_segmented_complete","Suresvara_BAUBhV_segmented_Arthabhaga_Ajatasatru_Maitreyi","Suresvara_Naiskarmyasiddhi_segmented_complete","Suresvara_TaittUBhV_segmented_complete","Totaka_Sruti_segmented_complete","Udayana_Nyayakusumanjali_segmented_complete","Udayana_Nyayavarttikatatparyaparisuddhi_segmented_1.1_1.2","Vacaspati_Bhamati_segmented_complete","Vacaspati_Nyayasutravarttikatatparyatika_segmented_complete","Vasubandhu_AbhidhKBh_segmented_complete","Vasubandhu_Madhyantavibhagakarikabhasya_segmented_complete","Vasubandhu_MahaySABh_segmented_complete","Vasubandhu_VimsatikaKVr_segmented_complete copy","Vatsyayana_Nyayasutrabhasya_segmented_complete","Vedantaparibhasa_segmented_complete","Venkathanatha_Nyayaparisuddhi_segmented","Vijnanabhiksu_Samkhyasara_segmented_complete","Vimuktatman_Istasiddhi_segmented","Yamuna_ Isvarasiddhi_segmented","Yamuna_Atmasiddhi_segmented_complete","Yamuna_Samvitsiddhi_segmented_complete","Yuktidipika_segmented_complete"
"Candrakirti_Prasannapada_segmented_complete",0.890717494013311,0.873149276444002,0.920541495310261,0.894425654286089,0.751632024311911,1.01902076270655,1.01096214244481,0.814381526594254,1.09141809588512,1.09642706161091,1.03967754814124,0.856718976239759,0.877495390920704,0.967408545663142,1.07445911870358,0.807471609485143,1.04571765605206,1.14086019868845,1.20620034013092,0.767606014437234,0.769895348825207,0.69622117726196,0.856272529735493,0.674206121952537,0.732271669182408,0.612854344930009,0,1.08874768246047,1.10054377378307,0.733702902228939,0.727666543408756,1.03577083730084,0.97701492676428,0.673260127678033,0.722234128482334,0.987616868780884,0.892947405046466,0.914613160871249,1.09000059854739,0.973877109868923,0.727991204828208,0.846726982486019,0.979789640023951,0.83656338579413,0.893976491093293,0.600266638967119,0.781654478991272,0.915854259539777,0.762508985751736,0.846028157897959,0.90894530589733,0.823030364000182,0.819511764600753,1.06298602205232,1.17027513655205,1.12651571680698,0.903113618925996,0.899841604971959,0.962212512756585,1.09141809588512,0.877495390920704,1.09642706161091,1.03967754814124,0.967408545663142,1.07445911870358,1.04571765605206,0.863716562311485,1.10962196012397,0.9518353215092,0.843423925408577,0.787345511102059,0.855555703625049,0.795313914000216,1.00076521389756,0.972360930308454,1.30940534128547,0.951911320284952,1.03307863980823,0.76810190905238,0.823046965544837,0.779765470298989,0.87651365969275,0.804465064001923,1.19953794843478,0.835553161418726,0.921779971030238,0.922219640908645,0.99760252388824,0.991806105993327,0.859549692060797,0.834814127257147
"Dharmakirti_Hetubindu_segmented",0.920908687148943,0.963420840160779,1.06819059674022,1.05510652296908,0.884858014757575,1.00979766689356,1.02280944027259,0.974266001603438,1.14697374722148,1.03767388379655,1.11824748375637,1.06857781215738,1.01097158895376,1.09975258487589,1.05872424814662,0.969902424524107,0.993690223742891,1.05935036998736,1.23908831249642,0.759596652270424,0.87410742849614,0.825716764578662,0.896434337396322,0.836551044950137,0.913122208531264,0.958278858470194,1.08874768246047,0,0.945460700335348,0.786787076345314,0.832489070604567,1.04771440782405,0.89055136262968,0.844655129488497,0.791252684742327,0.869205937548453,0.854774201208722,0.954084171174432,1.12086973272273,1.11685803181681,0.952089032912297,1.01053608919819,0.994837931181552,0.93684356156176,1.14252353917584,0.779829150628053,0.885096929571801,1.23656340614173,0.878001991756548,0.944975583224384,0.930341586628308,1.004571595809,1.00811806403361,1.14530637656167,1.5124686868812,1.15733479560852,0.9288949907583,0.990711023873515,1.21478174279855,1.14697374722148,1.01097158895376,1.03767388379655,1.11824748375637,1.09975258487589,1.05872424814662,0.993690223742891,0.867057210908316,1.0758061183604,0.992094922324075,0.967589992940461,0.910300416803772,1.02212604940657,0.917644630223046,1.03167516129981,1.04897477098739,1.36179190201764,1.21268421747839,1.07933737332446,0.793969865616968,0.88376511055445,0.878700205116866,0.955375738706672,0.866290506389985,1.04015687500982,0.886136178035316,1.02109107773567,1.00866959220778,1.16118594786632,1.19540444446746,0.87206291597423,0.867774873916176
"Dharmakirti_Nyayabindu_segmented",1.03589215090204,0.793950110675505,0.885683681677963,0.81750973328874,0.681285092134233,1.05193875161514,0.952737291577038,0.990483164318642,0.935399032745828,1.10024986063718,0.919558731158104,0.960595041669388,0.84210088902269,1.00468467640538,0.962231243759989,0.810515715918794,0.960055393260309,1.14372408863727,1.11410525396155,0.815596496634414,0.640141409874392,0.704215240328191,0.771811128768501,0.701453273897087,0.87650629501705,1.04424424411014,1.10054377378307,0.945460700335348,0,0.787868726463525,0.837422008382272,1.12406543727782,0.964556355961361,0.730848309328863,0.878007180249894,0.785921872895338,0.884555152657627,0.857472272013835,1.21230576672826,1.01969598990204,0.750974670337418,1.04434660195273,0.855611792163404,0.764027208893892,1.02554052210867,0.719269306352105,0.667273066650255,1.11336860972657,0.660178128835002,0.999557924931883,0.911516742768201,0.867924216389039,0.8727609415456,0.970410915505577,1.50440230858659,0.980546610543727,0.696659626207279,1.03632171419727,1.20786393479267,0.935399032745828,0.84210088902269,1.10024986063718,0.919558731158104,1.00468467640538,0.962231243759989,0.960055393260309,0.916036718445088,1.06766174482446,0.990045295295968,0.859197879214581,0.808340444119805,0.985354398662163,0.824389748452719,0.972154916365141,1.24393751128604,1.46801793088718,1.16191290521683,1.2091987819807,0.846937789767732,0.826578337305036,0.821136302940522,0.820917637270013,0.918312736042124,1.2061390044296,1.01737184487218,0.828469496656199,1.10862940753766,1.04506931712492,1.17760825438531,0.883094435197685,1.00431357907437
"Dharmakirti_Pramanavartika_segmented_complete",0.577459740718923,0.460406810802694,0.510545312460272,0.512602578578331,0.377425866884043,0.520351140069151,0.579906255802957,0.512808555026926,0.686533403404568,0.659281583309044,0.70657628261399,0.500313424560826,0.497117001989994,0.641292522435492,0.611390545307986,0.399551979403996,0.644395066832688,0.746431549075865,0.820723756890525,0.483303147625026,0.340757953550138,0.282201347282115,0.518424011009519,0.388321872882909,0.47056036690627,0.651181605515017,0.733702902228939,0.786787076345314,0.787868726463525,0,0.579971524731194,0.692940416620066,0.56886475350496,0.334926157003753,0.598996914140866,0.505395821727424,0.542461291956062,0.671223096666247,0.838412160635096,0.713196889179859,0.39390920979094,0.556426013246158,0.474230415692747,0.418306352681547,0.641424155547893,0.369813437157415,0.379839947422039,0.784172914992201,0.362376422234341,0.487345768605091,0.539701601274767,0.444807829385364,0.447157756161606,0.672966327432615,1.06663060295119,0.689495590435263,0.489808037515142,0.524297168924778,0.72002951796495,0.686533403404568,0.497117001989994,0.659281583309044,0.70657628261399,0.641292522435492,0.611390545307986,0.644395066832688,0.492232561349617,0.707723364187869,0.656224769362691,0.445056371362848,0.402996697962983,0.543003821718269,0.388185199649106,0.562111672489437,0.73685358608403,1.17037164841981,0.706510847408255,0.874673910188802,0.432523853476878,0.518283117422453,0.473647848268523,0.497034459732907,0.552836941580351,0.735660995429306,0.475089917566803,0.523423670570178,0.672402533824838,0.733314373336329,0.682869974638947,0.506790018731177,0.630307517542482
"Dharmakirti_Vadanyaya_segmented",0.717236962348896,0.646643493797644,0.776995500766078,0.702404824529716,0.624593305378118,0.786663811319113,0.832611629884516,0.702102390461359,0.880829181657707,0.856533717000679,0.858024510169008,0.755198593783028,0.783789404543416,0.866520891105208,0.886986441494434,0.658119198721784,0.860556684901656,0.940282714812551,1.03818033718415,0.57574254321569,0.575968979186858,0.553106508158146,0.696439297147494,0.60000865533058,0.629641818805587,0.619995916807875,0.727666543408756,0.832489070604567,0.837422008382272,0.579971524731194,0,0.791246215350199,0.745911856300963,0.528160414710225,0.69114091984053,0.747861522376933,0.694861047609984,0.836868250817207,0.89405570315315,0.824107573159563,0.612291160130141,0.701134323427668,0.763970291607106,0.614580526803551,0.725819648094273,0.502900597944576,0.62149043269519,0.927495887825181,0.60651486864345,0.698165584164409,0.713407134789035,0.651420601582772,0.657576067581408,0.882601789596868,1.16559698543368,0.890720016938729,0.716362820679912,0.769477857088408,0.852928883575378,0.880829181657707,0.783789404543416,0.856533717000679,0.858024510169008,0.866520891105208,0.886986441494434,0.860556684901656,0.671215927209821,0.896525603379307,0.83432559640298,0.685583066929689,0.6700479545783,0.69387645818154,0.67269507802737,0.776807262458461,0.842778705000302,1.13621633462111,0.798751000797054,0.803703513356529,0.555494933272945,0.65373669624939,0.688532782631392,0.707691228333217,0.659814916037798,1.02127946780169,0.624237816558476,0.675299246347372,0.703778968497237,0.843315675949935,0.786750448902556,0.684250872862421,0.677757303202264
"Gangesa_Tattvacintamani_segmented",0.849481978645706,0.739074733926371,0.892296401557192,0.846000690251619,0.759560353913109,0.927315393578454,0.92691430640191,0.806228369026713,1.06827742255381,0.922228874093025,0.775848687214208,0.854684296860693,0.888806313804623,0.925973203304254,0.914481354968411,0.697925912662711,0.955134301755061,0.957813964607458,1.05086525976675,0.768545526658773,0.691605964638208,0.656957651109272,0.840816255020814,0.81496828690883,0.761042279331988,0.911002523894165,1.03577083730084,1.04771440782405,1.12406543727782,0.692940416620066,0.791246215350199,0,0.783437976174018,0.703226819409284,0.912873053717352,0.782596637303842,0.778957544340585,0.942920844215514,0.473804282306185,0.848706027302382,0.719979411700391,0.758935196118893,0.864683550797128,0.734745076470737,0.909500018226291,0.739806954135833,0.75675840960367,1.06001188407614,0.715946462657242,0.748819793293257,0.848205152575315,0.777462531873589,0.77629834937048,0.89508232676497,1.28220635555484,0.932760869715395,0.883633070254419,0.772180962668482,0.936566059799878,1.06827742255381,0.888806313804623,0.922228874093025,0.775848687214208,0.925973203304254,0.914481354968411,0.955134301755061,0.722589789586476,0.934847626925332,0.84883169249375,0.790358717797968,0.738867251993472,0.746183935760594,0.717333147951898,0.818881616312291,0.640969384331587,1.20242280058332,0.904322194460947,1.07174384301215,0.750764982496585,0.865826146660963,0.765263928039984,0.806857875684661,0.86317445390825,0.786808156828119,0.601572327725802,0.879211678246817,0.806324874380762,0.818428867205486,0.706448620394895,0.859330173748044,0.875743542182515
"Jayarasi_Tattvopaplavasimha_segmented_complete",0.829249760955691,0.776943975815529,0.821816816199677,0.817347855391238,0.689976051966825,0.811187491447763,0.813097246444221,0.820119569319896,0.95288393428531,0.921267199367892,0.880461160252128,0.838572063619725,0.817551998579417,0.983409789089694,0.846750772470356,0.670912732627683,0.913559107840481,1.01258528381119,1.071132972903,0.731343679986019,0.61224346818118,0.616052132623198,0.749893758377735,0.685004641417245,0.70562691678186,0.868458361854328,0.97701492676428,0.89055136262968,0.964556355961361,0.56886475350496,0.745911856300963,0.783437976174018,0,0.623345064194558,0.813138118745004,0.770984673535521,0.631324633255255,0.892679150627055,0.838645454949414,0.933703274367251,0.66924953924522,0.755714873321482,0.724617261038516,0.69590599389974,0.870290706980854,0.624755580947687,0.661158724491424,0.985581236453954,0.628847587108833,0.667715180424964,0.834619979169535,0.778269582151918,0.783583703615774,0.999902771077161,1.32860098048836,0.904053713144393,0.80899878422402,0.766449111404281,1.01549570552503,0.95288393428531,0.817551998579417,0.921267199367892,0.880461160252128,0.983409789089694,0.846750772470356,0.913559107840481,0.713867865252508,0.869710702835922,0.819753902330545,0.764852668857693,0.699788546007533,0.694491155850469,0.664168121324766,0.755901674760076,0.843055652839452,1.26514666324728,0.938698833597608,1.06661524309421,0.643685535752956,0.772601436773447,0.79317968027456,0.712943410148035,0.85039687125262,0.875202984760579,0.671492910688403,0.853426713539537,0.806511914237977,0.933092343241212,0.815914986279311,0.750456389729499,0.839832449485052
"Kamalasila_Bhavanakrama_segmented_complete",0.61798711502915,0.381423129280757,0.454055396508047,0.439699245889993,0.318831661094793,0.578359443071389,0.597653752080759,0.496799844433267,0.597497390264377,0.677172993681327,0.674685141296062,0.480881119306591,0.456965281100244,0.657481172975948,0.651796265394958,0.348824099641407,0.63330308496586,0.78911156864758,0.767470956867949,0.490651727217788,0.227552911452553,0.208123056275957,0.419784612035089,0.311429427813802,0.39917208326876,0.58435642562711,0.673260127678033,0.844655129488497,0.730848309328863,0.334926157003753,0.528160414710225,0.703226819409284,0.623345064194558,0,0.53012984205179,0.506502896189146,0.551639703211245,0.646136216478499,0.843792628189328,0.583940450843638,0.341826777447929,0.602734577793677,0.451732978529443,0.306628039499592,0.539499536513637,0.274516881446323,0.266576145211183,0.671391849525601,0.23144747471296,0.554357970501323,0.49007600942026,0.350213558262154,0.346027576946046,0.612369831411084,0.991223123203854,0.566806364513631,0.426386808228102,0.545528040788988,0.681019401037837,0.597497390264377,0.456965281100244,0.677172993681327,0.674685141296062,0.657481172975948,0.651796265394958,0.63330308496586,0.475629557824951,0.71364262034783,0.594494722262905,0.38297299359237,0.414101542091516,0.461598947715039,0.35193562051393,0.492970080088812,0.750161440798203,1.25253307566185,0.699511068032248,0.983271473192686,0.432188662138295,0.42178483844478,0.337180638285452,0.471337868882968,0.548314388350835,0.826795449389403,0.512015877345262,0.387850558899936,0.662784398870918,0.624102404556196,0.677628406480579,0.435452978013417,0.615383021459184
"Kamalasila_Madhyamakaloka_segmented_complete",0.781950041612323,0.708904462074471,0.789979994869204,0.745620613732699,0.592859934809288,0.879229540975263,0.877222031115987,0.77023322185669,0.976375768007627,0.968486601556933,0.917109656119612,0.762017426141515,0.78735647290805,0.732071073357812,0.955727235467461,0.735832126318847,0.878325215996701,1.07181413367333,1.06540413060978,0.533657429447442,0.622119848942281,0.57985048907695,0.688318958424215,0.559143560946121,0.715207148894153,0.78233792837043,0.722234128482334,0.791252684742327,0.878007180249894,0.598996914140866,0.69114091984053,0.912873053717352,0.813138118745004,0.53012984205179,0,0.723183935857001,0.732968409744381,0.915287036823953,1.05020449265939,0.853712195296769,0.63870808634486,0.787651468116195,0.77255999809921,0.709758793989513,0.826548272572002,0.577619698793876,0.640902654131141,0.965028205406036,0.615756421349364,0.771670876848826,0.746368718444968,0.727560123069691,0.724831283174075,0.912576771146232,1.29857296389611,0.957024143834956,0.702000979998478,0.795138392021096,0.933816702167634,0.976375768007627,0.78735647290805,0.968486601556933,0.917109656119612,0.732071073357812,0.955727235467461,0.878325215996701,0.76663123021353,1.00507470701823,0.826082276373986,0.641547387171917,0.650841058382778,0.768605572609302,0.655527421535813,0.85756108164327,0.899200586624457,1.25567326561841,0.900334652266003,0.981517830399859,0.653788837849858,0.696480658933766,0.635489296076495,0.808553030590484,0.729446200211908,1.01720343395525,0.698646172012392,0.753782714611233,0.782708701711649,0.952534997671516,0.910604317756831,0.764928820283551,0.734950791620835
"Kavirajayati_Samkhyatattvapradipa_segmented_complete",0.723212778831406,0.546221265499323,0.613290116664909,0.558099102378736,0.437650478163282,0.621298065551121,0.714310432182815,0.6993855372351,0.792136777022918,0.763085280902518,0.735330400571239,0.691574414469627,0.654822894974202,0.820657707887929,0.773846551604395,0.554134545488515,0.775394527698105,0.734376980280128,0.873608377064855,0.665014307262889,0.382621497990166,0.431926155485466,0.437087490070503,0.56453212534918,0.611377207510022,0.745693304026698,0.987616868780884,0.869205937548453,0.785921872895338,0.505395821727424,0.747861522376933,0.782596637303842,0.770984673535521,0.506502896189146,0.723183935857001,0,0.618473878342827,0.855125281879706,0.950542972352624,0.733265546695425,0.599860198402033,0.794823849160807,0.489752292725435,0.536059237016212,0.706293462481636,0.536354050186485,0.446548984231918,0.899179446598478,0.412417820665453,0.680194794752357,0.668204538437375,0.561252968372925,0.564440628608508,0.693516910360321,1.27710779556087,0.802795206759666,0.603614704005285,0.720029985645391,0.869459877161459,0.792136777022918,0.654822894974202,0.763085280902518,0.735330400571239,0.820657707887929,0.773846551604395,0.775394527698105,0.70897867087369,0.784800398908285,0.708378618734857,0.66030826062288,0.595194205208485,0.633243811886006,0.549793677656153,0.617876347478979,0.873470044847614,1.31220285674802,0.875076014969309,1.05774976855538,0.664052882254784,0.736091900429667,0.676799084116976,0.579497485768136,0.646044972847815,0.836914018390326,0.656391823324346,0.503333341637061,0.849329166330285,0.795279594640054,0.773836916085957,0.608223356989091,0.769666336375448
"Kumarila_MimSV5.4-9_segmented",0.810485304234843,0.661903657439502,0.708482621263172,0.690340382259735,0.544661143325296,0.750882302179231,0.723006192379614,0.726281736391154,0.787707472746942,0.729704583775207,0.896697252018333,0.737420004859737,0.704207948767892,0.820686106920904,0.731725786768279,0.569634029264602,0.706642520741609,0.88074799618693,0.936132563199997,0.653379949073446,0.510918267434617,0.519886207950055,0.586024004879448,0.608582792284471,0.61778295766579,0.71950593541611,0.892947405046466,0.854774201208722,0.884555152657627,0.542461291956062,0.694861047609984,0.778957544340585,0.631324633255255,0.551639703211245,0.732968409744381,0.618473878342827,0,0.805777933234737,0.879307327238319,0.860832697592036,0.592215563721582,0.669314271409223,0.520001935849254,0.547289584152192,0.82418156391103,0.515018801137258,0.535219770003651,0.89953312292391,0.520076577119004,0.650054840262481,0.727185848049749,0.662935875616349,0.661570168235262,0.795405340760904,1.26128312741591,0.814473869043784,0.646616198584672,0.715309902042151,0.895859418193525,0.787707472746942,0.704207948767892,0.729704583775207,0.896697252018333,0.820686106920904,0.731725786768279,0.706642520741609,0.631127624342026,0.80256521609358,0.714570503323462,0.701314737939858,0.55195934143533,0.631096018580948,0.581058052963823,0.757335283418693,0.824956830911525,1.26827457418868,0.914970763706366,0.980194877094314,0.665710478938972,0.745389783480547,0.609197909865392,0.612686527257103,0.716320249357477,0.88587905253339,0.598100832157672,0.717587318113097,0.8242111945354,0.868715658077739,0.823337540136815,0.5606190845486,0.821479511703382
"Kumarila_Tantravartika2.2.1-4_segmented",0.698348504024032,0.739367679713474,0.767786232248146,0.781342214009359,0.673028981206495,0.841547567117117,0.711288821831619,0.710610699094117,0.705179632407808,0.709660977503885,0.809032169137585,0.673931462946552,0.732911159703154,0.875128181211149,0.75203294343106,0.602269060048817,0.835499581101399,0.932078293779307,1.00188908653927,0.847866471072995,0.610603920058754,0.621449965426625,0.777765371098813,0.605080639967938,0.704103477393759,0.850016538492287,0.914613160871249,0.954084171174432,0.857472272013835,0.671223096666247,0.836868250817207,0.942920844215514,0.892679150627055,0.646136216478499,0.915287036823953,0.855125281879706,0.805777933234737,0,1.04367170612694,0.873998270571721,0.685461173340631,0.833375014330749,0.77522323793955,0.683970890811664,0.796866895270564,0.605273003147005,0.621780888168472,0.858283235764036,0.614498483319162,0.732796779411894,0.812435151501442,0.781167948837048,0.787626515301124,0.971844803430025,1.04961499931362,0.963947903445921,0.709289561476793,0.743331201347498,0.776607748212788,0.705179632407808,0.732911159703154,0.709660977503885,0.809032169137585,0.875128181211149,0.75203294343106,0.835499581101399,0.720263296692767,0.909499585485884,0.882983517346289,0.739316147570292,0.67181828950606,0.760003018452102,0.671330141742428,0.876404719898379,1.01901140701187,1.36094837831381,0.987712458873165,1.11480012060544,0.694678402819027,0.742962037789727,0.628730640600512,0.703608910236552,0.753413613694898,1.05752022944928,0.820719967518507,0.812876548109179,1.03069193918591,0.983922038017956,1.02272126053565,0.830525045386519,0.877003558700007
"Madhusudana_Advaitasiddhi_segmented_complete",0.866298417937041,0.831398078621193,1.00169630833202,0.912446152422458,0.88541953930942,0.975262639647823,0.921583495234144,0.893587643678894,1.18340804110173,1.02565081277723,0.872970011120077,0.925181373701055,0.961112378536155,1.04978718815247,1.04617755048672,0.859086310353208,1.01800551267743,1.02961505870589,1.19480307849817,0.859367139918021,0.879454331007957,0.805292036100124,1.00487588085223,0.964821489852436,0.821422386705155,1.00266073722354,1.09000059854739,1.12086973272273,1.21230576672826,0.838412160635096,0.89405570315315,0.473804282306185,0.838645454949414,0.843792628189328,1.05020449265939,0.950542972352624,0.879307327238319,1.04367170612694,0,0.942171341409535,0.899465838938744,0.793265841593899,0.98097489736108,0.928087271813693,1.0366081176473,0.877883902486757,0.940811301475311,1.14897927331378,0.903191038424986,0.763808501021231,0.993990691281737,0.868292373747114,0.86760934204331,1.01649851817086,1.39891472583346,1.06971457143988,1.01307882380311,0.841507588602329,0.971489670169893,1.18340804110173,0.961112378536155,1.02565081277723,0.872970011120077,1.04978718815247,1.04617755048672,1.01800551267743,0.785050018702176,1.01524607267613,0.905343336573174,0.947475521498868,0.82926518949311,0.892040389946839,0.864636628841671,0.960954312948625,0.784642333574974,1.23531921054887,0.964028903610527,1.12411043221698,0.867504808779903,1.03155262475279,0.879861315370985,0.877769940606217,0.889517514669974,0.832813297249218,0.729699594154013,1.03592976814982,0.936387435703436,0.975063339555107,0.846479093484449,1.02636051285187,0.904235164890614
"Madhusudana_Siddhantabindu_segmented_complete",0.838309548609907,0.604358844875653,0.716866988260833,0.654439579383469,0.590546267179348,0.785142682590979,0.789494560764528,0.711498242089986,0.902091190739391,0.867178610280576,0.796320633177291,0.782139426755511,0.765875050782843,0.922480030851022,0.896040757585328,0.650782597378335,0.887836909807515,0.951005557046139,0.986450460344014,0.788819029767235,0.513891485472222,0.567599686262955,0.70098254121085,0.604579639130746,0.694592856614017,0.797159668532825,0.973877109868923,1.11685803181681,1.01969598990204,0.713196889179859,0.824107573159563,0.848706027302382,0.933703274367251,0.583940450843638,0.853712195296769,0.733265546695425,0.860832697592036,0.873998270571721,0.942171341409535,0,0.703938168808664,0.835437723053256,0.704373676514875,0.584013813339348,0.774535279763187,0.640500182616696,0.587381786894117,1.02556899831691,0.547693718295569,0.745274776371704,0.75121251697362,0.669451055162919,0.675080568335197,0.869204207156765,1.30310715024779,0.723963668962772,0.676536100690197,0.745351757291049,0.873594474072321,0.902091190739391,0.765875050782843,0.867178610280576,0.796320633177291,0.922480030851022,0.896040757585328,0.887836909807515,0.754700643667392,0.805428526189469,0.834297084070379,0.743180244528533,0.669525817251262,0.744376934518036,0.637039498756221,0.7596687278408,1.00414951714013,1.38052883046335,0.886488556539693,1.16088489630252,0.659819904407793,0.769865168208646,0.680866803687061,0.753275428800436,0.744663885641722,0.839449644226925,0.730685041971643,0.648025403878071,0.921044253900644,0.812212428999219,0.870357157755408,0.766834725382552,0.745549092418914
"Madhva_Anuvyakhyana_segmented_complete",0.680982264882846,0.473281452958593,0.564454396404186,0.58017237050076,0.415023688011104,0.685999698460011,0.614230520484683,0.539933465024019,0.71496888013389,0.684733204796255,0.72649367464141,0.546979546459657,0.569819693390914,0.705985301389793,0.641992597515545,0.423216837598173,0.68955624942607,0.83337713653556,0.83254996346443,0.559475786283955,0.340239248146261,0.317074271077789,0.536972731514985,0.416603084234053,0.526869168907226,0.642955893831957,0.727991204828208,0.952089032912297,0.750974670337418,0.39390920979094,0.612291160130141,0.719979411700391,0.66924953924522,0.341826777447929,0.63870808634486,0.599860198402033,0.592215563721582,0.685461173340631,0.899465838938744,0.703938168808664,0,0.701004247318793,0.527132093970152,0.436109541135972,0.656156201213662,0.446076854036525,0.385169168330915,0.78350795604121,0.348563597013681,0.586231547231109,0.614197632828467,0.461413016788791,0.457182446263463,0.607715009540992,1.05373055020396,0.705376467281527,0.565432178980478,0.595643092887004,0.729812120081737,0.71496888013389,0.569819693390914,0.684733204796255,0.72649367464141,0.705985301389793,0.641992597515545,0.68955624942607,0.588594618372578,0.79539750822612,0.692679414837072,0.502788770675955,0.399088374898055,0.546030786181815,0.440782221428311,0.614807272272254,0.831834790521061,1.30470813851595,0.766504189904379,0.977437260460627,0.519096244936641,0.564607774273657,0.478547318328065,0.534492725289408,0.616554583618721,0.900118067850557,0.50899744948397,0.5560874987438,0.726997378303208,0.717214854442299,0.699128097111485,0.55170606518612,0.739578260613062
"Mandana_Brahmasiddhi_prose",0.734647193799599,0.695105740236296,0.730444546140313,0.710491959711383,0.630258620162279,0.827734312559124,0.815372035014314,0.697556286247826,0.972190618811716,0.923533314373991,0.858633337038125,0.736858747897837,0.725494461717758,0.821312918999235,0.828567504186829,0.690982094522468,0.892852758486798,0.882183503091311,1.01333072574247,0.701293770811547,0.664239310241885,0.60422153719297,0.831201850293012,0.707612498216194,0.602761953507659,0.778097937480766,0.846726982486019,1.01053608919819,1.04434660195273,0.556426013246158,0.701134323427668,0.758935196118893,0.755714873321482,0.602734577793677,0.787651468116195,0.794823849160807,0.669314271409223,0.833375014330749,0.793265841593899,0.835437723053256,0.701004247318793,0,0.565859120104146,0.715496475687685,0.856521807357483,0.668723384008623,0.707385315425385,0.934232360836162,0.673330336339338,0.53054476806797,0.749455561470287,0.678875665863105,0.678352107983907,0.866531251050971,1.14768394204467,0.913345364562005,0.800716874366136,0.642578945038017,0.764354210473498,0.972190618811716,0.725494461717758,0.923533314373991,0.858633337038125,0.821312918999235,0.828567504186829,0.892852758486798,0.67883868813665,0.86324381689759,0.827599728846296,0.683036367642018,0.647400114847562,0.650068693959983,0.660056385791978,0.731414338149459,0.787586069210854,1.17579394679503,0.688817749305949,0.943885108312945,0.661303829059804,0.803097970035462,0.701343143076293,0.812330778184964,0.729612948992717,0.967123222713864,0.566501133345065,0.791993584968253,0.82374354019017,0.895181738926833,0.786492821019735,0.799593900428679,0.759431107082841
