,001_LalitaBhasya_segmented_complete,002_Pseudosankara_Sanatsujatiya_segmented_complete,003_Pseudosankara_SvUBh_segmented_complete,004_Pseudosankara_Visnusahasranama_unsegmented_complete,005_Sankara_Adhyatmapatala_segmented_complete,006_Sankara_ AiUBh_segmented_complete,007_Sankara_BhGBh_segmented_complete,008_Sankara_IUBh_segmented_complete,009_Sankara_KeUBh_segmented_complete,010_Sankara_KeUBhVakya_segmented_complete,011_Sankara_ChUBh_segmented_complete,012_Sankara_KaUBh_segmented_complete,013_Sankara_ManUBh_segmented_complete,014_Sankara_MunUBh_segmented_complete,015_Sankara_NrsTBh_segmented_complete,016_Sankara_PrasUBh_segmented_complete,017_YSBhV_unsegmented_excerpt,018_HastaBh_HastaBh_segmented_complete,Abhinavagupta_IsvPrV_segmented_complete,Abhinavagupta_Paramarthasara_segmented_complete,Abhinavagupta_Tantraloka_segmented_complete,Annambhatta_Tarkasamgraha_segmented_complete,Asanga_Abhidharmasmuccaya_segmented_complete,Bhaskara_BhGBh_segmented,Candrakirti_Bodhisattvayogacaracatuhsatakatika_segmented_complete,Candrakirti_Prasannapada_segmented_complete,Dharmakirti_Hetubindu_segmented,Dharmakirti_Nyayabindu_segmented,Dharmakirti_Pramanavartika_segmented_complete,Dharmakirti_Vadanyaya_segmented,Gangesa_Tattvacintamani_segmented,Jayarasi_Tattvopaplavasimha_segmented_complete,Kamalasila_Bhavanakrama_segmented_complete,Kamalasila_Madhyamakaloka_segmented_complete,Kavirajayati_Samkhyatattvapradipa_segmented_complete,Kumarila_MimSV5.4-9_segmented,Kumarila_Tantravartika2.2.1-4_segmented,Madhusudana_Advaitasiddhi_segmented_complete,Madhusudana_Siddhantabindu_segmented_complete,Madhva_Anuvyakhyana_segmented_complete,Mandana_Brahmasiddhi_prose,Mandana_Karikas_complete,Mandana_Vibhramaviveka_segmented_complete,Mathara_Matharavrtti_segmented_complete,Nagarjuna_MMK_segmented_complete,Nagarjuna_SuSapt_segmented_complete,Nagarjuna_VigV_segmented_complete,Nagarjuna_YuktSast_segmented_complete,Padmapada_Pancapadika_segmented_complete,Prasastapada_Padarth_segmented_complete,Ramanuja_BhGBh_segmented_complete,Ramanuja_Sribhasya_segmented_part,Ramanuja_Vedarth_segmented_complete,Sabara_MimSBh_segmented_1_7,Sadananda_Vedantasara_segmented_complete,Samkhyaparibhasa_segmented_complete,Sankara_BAUBh_segmented_complete,Sankara_BSBh_segmented_complete,Sankara_TaittUBh_segmented_complete,Sankara_Upad_Gadya_segmented_complete,Sarvamatasamgraha_segmented_complete,Sthiramati_Tvbh_segmented_complete,Suresvara_BAUBhV_segmented_Arthabhaga_Ajatasatru_Maitreyi,Suresvara_Naiskarmyasiddhi_segmented_complete,Suresvara_TaittUBhV_segmented_complete,Totaka_Sruti_segmented_complete,Udayana_Nyayakusumanjali_segmented_complete,Udayana_Nyayavarttikatatparyaparisuddhi_segmented_1.1_1.2,Vacaspati_Bhamati_segmented_complete,Vacaspati_Nyayasutravarttikatatparyatika_segmented_complete,Vasubandhu_AbhidhKBh_segmented_complete,Vasubandhu_Madhyantavibhagakarikabhasya_segmented_complete,Vasubandhu_MahaySABh_segmented_complete,Vasubandhu_VimsatikaKVr_segmented_complete copy,Vatsyayana_Nyayasutrabhasya_segmented_complete,Vedantaparibhasa_segmented_complete,Venkathanatha_Nyayaparisuddhi_segmented,Vijnanabhiksu_Samkhyasara_segmented_complete,Vimuktatman_Istasiddhi_segmented,vivarana_unsandhied,Yamuna_ Isvarasiddhi_segmented,Yamuna_Atmasiddhi_segmented_complete,Yamuna_Samvitsiddhi_segmented_complete,Yuktidipika_segmented_complete
Madhva_Anuvyakhyana_segmented_complete,0.492489238431381,0.563026419045241,0.537451648617852,0.380013724500476,0.602099635349465,0.550731180755814,0.539442920045075,0.738269760651211,0.745625745864946,0.744411297419624,0.563617683919541,0.57976512023933,0.707893900584419,0.628663462953161,0.529365067863889,0.668182408016252,0.855420430828262,0.894786177050873,0.565744696240546,0.327044381296993,0.308833728018725,0.631276191889924,0.406272008114862,0.515264586343297,0.632964157491632,0.723433276564105,0.966722349930106,0.829910769272868,0.392474755443481,0.611065168488995,0.741923771565423,0.69258838771732,0.331675580719319,0.650188029080468,0.573126872923929,0.600756356024374,0.702718774559806,0.925651090957908,0.693857922394599,0,0.679437772423186,0.507785418261041,0.422039051887277,0.606743920947918,0.432512884905234,0.370360769055437,0.792361294382094,0.33447151348185,0.606958878212935,0.604199017986718,0.432901670351657,0.426900398035125,0.588733493454486,0.905120615481824,0.823343525009361,0.538968656945758,0.565047716406747,0.602369309603123,0.579707982372739,0.769567873458057,0.639989654986223,0.491832281752229,0.378053340902972,0.535577179467808,0.390916816084307,0.577780857107732,0.84313821063636,1.42732195910479,0.73503585659185,1.01075639971998,0.511136945313857,0.531084445850567,0.450090088137011,0.520074496632911,0.6051068654366,0.9189619072875,0.514218472114282,0.457752016818431,0.731622286074574,0.68936547896009,0.699358810046953,0.684430681451348,0.534242073494264,0.73857265171808
017_YSBhV_unsegmented_excerpt,0.916299659759332,0.94085680366348,0.839902035953813,0.856711300468614,0.834013365850081,0.765097179614835,0.841835251180938,0.986740516582319,0.890341007680982,0.964802155436927,0.770779157776321,0.875308765780437,0.854831154446447,0.898036576143577,0.978745517961311,0.851089819341394,0,1.14832703589366,0.936167939886311,0.739344459514771,0.756306186064577,0.945678425835701,0.912538079958877,0.820878295859523,0.978886490944126,1.18836963550905,1.11769958246655,1.24902100491324,0.778734841467382,0.985470973248109,1.00871893907543,1.04177326829863,0.816847808136791,1.13394589948303,0.74294936456053,0.949877169207138,0.965089487775608,1.0514737805344,0.96366968125172,0.855420430828262,0.914324530356852,0.849194840652047,0.849509903044607,0.971578967274471,0.86498784382375,0.847739050881934,1.05594877289833,0.813595240375071,0.758163718891631,0.915986940078221,0.84127459400606,0.835378726754704,1.08093050740883,1.22694182673911,1.2475760338263,0.984092974547618,0.761409343298646,0.751959903430765,0.844867595138264,0.998407964278178,0.842924524904875,0.93724233318134,0.811826348436742,0.887323573411005,0.856590134314658,0.955545109053382,1.05555993817643,1.55603804865661,1.02634585858519,1.19326547049755,0.781360111104584,0.964478911444351,0.929047966204009,0.765171034345888,0.85957484811204,1.1219720956444,0.867864884830542,0.753074929881944,1.03918522421044,0.692585011433512,0.911805501018238,0.961086423933603,0.894411183915502,0.986328845743023
Abhinavagupta_Paramarthasara_segmented_complete,0.39270982854038,0.415571132990364,0.376382927155999,0.260771890218685,0.43511672745868,0.456164365644975,0.498889910667417,0.562716415970955,0.705465789060544,0.567725036753556,0.518542547431415,0.473026489030258,0.700012299942398,0.54713850632345,0.367110732537538,0.623062543042026,0.739344459514771,0.657109846633739,0.516642058062391,0,0.143587234937432,0.399832076232028,0.290335077957508,0.42230507740384,0.6009262413251,0.778778500947604,0.918198069814452,0.747060685176815,0.346754052718728,0.585193848230976,0.733725495529806,0.651802221445609,0.216776327337743,0.651152227297004,0.365192312777305,0.542528651431976,0.617796459988907,0.9132448506398,0.51176376656446,0.327044381296993,0.665941216657703,0.343011480550085,0.194515962124414,0.495069439824966,0.23628795659014,0.124873173900079,0.63366950665243,0.0836047771868568,0.635770933361121,0.494758887493322,0.326979018910923,0.329465513952307,0.559106164561653,0.886082738382634,0.657506716335504,0.308950218963638,0.542900141693468,0.597843805026296,0.506521465488781,0.589263455616002,0.512214019227622,0.435118700576257,0.347148104754889,0.435346931921951,0.270322776321931,0.321368136562896,0.87338755175562,1.50193828378981,0.784427914404757,1.13462567457026,0.409127482806342,0.402231000506219,0.392224944250173,0.383384942231076,0.560182038960541,0.825880326054429,0.614559432245884,0.248374070846133,0.70274036514747,0.693076657063808,0.579287392420819,0.629055613679057,0.321195609698964,0.669267006804839
Nagarjuna_MMK_segmented_complete,0.483108493608156,0.486081742760244,0.430309533697641,0.280068621891524,0.490141220447073,0.538668383989251,0.512430196328854,0.63065847153212,0.784012085896472,0.677040649589305,0.553057961285592,0.510947157853697,0.725141536273882,0.61904818273712,0.448641775691803,0.674753741347226,0.86498784382375,0.868314847921582,0.53054849328522,0.23628795659014,0.242518982360943,0.491201498491853,0.346544356331744,0.41437990924435,0.581838155376147,0.612157500038832,0.821540997727719,0.822729489359215,0.373899831268048,0.512637467649057,0.781738915424949,0.659494716553605,0.263749155281292,0.608102688889258,0.520279973817362,0.544917715065848,0.611610499865096,0.911291834418329,0.6393995251253,0.432512884905234,0.66959657566905,0.449447615073849,0.283319357821149,0.51230694752746,0,0.244282544300886,0.680670139619555,0.227520901024071,0.665928897045787,0.545127408386038,0.430543065639668,0.434475732715558,0.684786373012558,0.860814697767172,0.768763770149782,0.380717485783036,0.582858521516397,0.646518511664537,0.515601992591526,0.633489042369845,0.557512548551491,0.455299983117856,0.373973434071117,0.494588675117457,0.303670189957206,0.494483591403104,0.870636388883451,1.42552334567008,0.79427334056194,1.0713436264842,0.447670412479697,0.390242528882728,0.410191085290596,0.431438684238554,0.562525606636645,0.871693639276308,0.647981908218204,0.380196466434679,0.697567949708233,0.706881128899819,0.645482899494772,0.77031956650023,0.384943390478871,0.61608006361748
Sthiramati_Tvbh_segmented_complete,0.614096578312976,0.633324339346471,0.591660502055179,0.431186743209019,0.652460114108108,0.677221221776474,0.614779105650738,0.812965222956544,0.836652514804438,0.788547222761591,0.637167342918462,0.604289058387292,0.719157964901004,0.745973027623883,0.619613707151461,0.707814833520193,0.93724233318134,0.892477437456368,0.64571154265497,0.435118700576257,0.399887484301777,0.732149615514104,0.45580993265253,0.5867063005026,0.741247338674652,0.847400566605806,0.997101801389234,0.957981856548797,0.454009511293501,0.688413635059895,0.826369601723918,0.807162866452727,0.377123763020188,0.663344812108858,0.656481474960668,0.714517244721116,0.752429601987185,0.972037754580419,0.75189981075777,0.491832281752229,0.69140537917993,0.636546989808746,0.487826543743316,0.703681711453034,0.455299983117856,0.435661777924844,0.861268091056564,0.401101851096536,0.697518562431089,0.647152412612633,0.55655561026779,0.557664638864122,0.776892688648475,0.99775324606164,0.943879953158357,0.582395525822246,0.629821444924627,0.71992731235571,0.616683894495119,0.806753765081634,0.684933926942235,0,0.542726871135646,0.63449669885238,0.471520677396878,0.680218578760434,0.917432462910996,1.37385794363485,0.758830861418495,1.02016546364651,0.502219162865104,0.577204157656895,0.473842437240427,0.58143428223499,0.664370405696398,0.947212922315507,0.673573726545913,0.466008540159489,0.851785025665032,0.70899269713559,0.84669471397464,0.779028483606332,0.667829342137459,0.794286609284265
Suresvara_Naiskarmyasiddhi_segmented_complete,0.566957621857857,0.639052190892754,0.581436384185852,0.446408214177758,0.676289746266762,0.629932090455913,0.569694258270253,0.830432918733491,0.788691094503743,0.758577036399038,0.615839511045853,0.666174061191002,0.777048588629129,0.729348510956414,0.600820647039713,0.785821364760654,0.887323573411005,0.976775413201568,0.626538904987813,0.435346931921951,0.411661939897005,0.70635221372404,0.533800960043842,0.546893004571656,0.752398707502865,0.844555997391482,1.02316437508693,1.06363423923612,0.519679628605037,0.687354914361979,0.748260608227417,0.703192067127595,0.440058899261821,0.780822327363128,0.590860831311902,0.615935250114527,0.76281792849831,0.90136864491471,0.739715738008771,0.535577179467808,0.619050584202749,0.584330894478563,0.509086450181383,0.631896394495365,0.494588675117457,0.479433866461329,0.831221258638056,0.445430111922625,0.600084246455991,0.696015574775774,0.515198128303062,0.509384791317302,0.71933168351517,0.925747613155861,0.915566467341544,0.657341032782944,0.591878351451956,0.562723258400367,0.608723531436056,0.765646363348605,0.602803886508282,0.63449669885238,0.447455051668985,0,0.462373238369058,0.660632681011322,0.833251966039449,1.39944240027648,0.730416367720717,1.036687801504,0.594824348953365,0.662047332121153,0.648181488415666,0.669581713215904,0.656734274525013,0.939235670664871,0.616707499453946,0.509353125701448,0.71571270441656,0.709060705662589,0.816632535983461,0.681286013224552,0.620275239572925,0.742197748813813
Kumarila_Tantravartika2.2.1-4_segmented,0.749177741788875,0.79830426877348,0.757366761003863,0.643153637094755,0.761142779480218,0.669022682325262,0.707298640785797,0.734801127035967,0.75146473357371,0.820705887641941,0.684533536657685,0.738336173013447,0.905577164504275,0.75430465678885,0.721205357335528,0.82138061049199,0.965089487775608,1.10460510866129,0.883347770625705,0.617796459988907,0.630864105041219,0.908328765173383,0.612137629729515,0.692711808812955,0.866461773649993,0.939538348240041,0.998591884677974,0.966209711540636,0.690871040636806,0.850977436976821,0.974411921110173,0.936560810444735,0.636330177564959,0.946799471477919,0.84518092766191,0.833743329159928,0,1.06353430662401,0.857510495418256,0.702718774559806,0.829026623145875,0.776095923118555,0.688973748057973,0.763277481715102,0.611610499865096,0.627216891946228,0.896411723135129,0.620765213488762,0.749806123959143,0.82003084167113,0.760311778942492,0.764773992990829,0.964897784175888,0.901294246712868,1.0731201522155,0.698012502866684,0.718139759722989,0.747304356038683,0.71990427156108,0.893531265034144,0.823683672501359,0.752429601987185,0.66850797132981,0.76281792849831,0.636811181563045,0.854986878946433,1.0613006296462,1.49774848096877,0.953999716397528,1.1589265524761,0.713599520218651,0.72068976027674,0.615668909292376,0.70671536604782,0.758129284831601,1.07740085615433,0.846896131591108,0.728016741354117,1.06222092845396,0.710073545106349,0.990054302968474,1.02765107205089,0.834722263183754,0.884075972426127
005_Sankara_Adhyatmapatala_segmented_complete,0.643971071845184,0.625213692601818,0.589005666774276,0.487587714265937,0,0.488489135294092,0.520547112784986,0.597682964931019,0.648383004645796,0.751605078038019,0.5417831500684,0.584487416975757,0.683673086414054,0.540548026240904,0.59048410380748,0.691531593498055,0.834013365850081,0.922646607832531,0.702765333896109,0.43511672745868,0.441960224486524,0.707046555896613,0.537050621780161,0.564177742281664,0.833972756759924,0.947703329093488,0.97592101563687,1.08040487037541,0.445792998128117,0.735847866886093,0.892554548858506,0.773792840665214,0.520378317254961,0.844094261365664,0.530772573720944,0.702775127478865,0.761142779480218,0.946472431726883,0.745358883478953,0.602099635349465,0.749401622208138,0.499324231310084,0.5383414105698,0.700105212173971,0.490141220447073,0.439897383535959,0.839426308253839,0.431438178983649,0.653786872793216,0.677185352498214,0.580303079025969,0.584737955560349,0.768867704539137,0.986354047132718,0.882916482361838,0.569380186427656,0.58863022352417,0.561729382252125,0.618847840092288,0.714671725166394,0.684224159712562,0.652460114108108,0.500917493877797,0.676289746266762,0.437718703573321,0.530583749049241,0.99180512284037,1.4692000783736,0.869709988165356,1.08828592789128,0.620117530816658,0.580563443366129,0.634970200439385,0.523521188903546,0.729605845789857,0.865191038707878,0.669371259403096,0.522164824454795,0.877634983468821,0.718508156305215,0.82969013098633,0.783335967038363,0.645183470803258,0.825331978620003
001_LalitaBhasya_segmented_complete,0,0.546041541927614,0.484860745893767,0.383064186742544,0.643971071845184,0.596897563511233,0.578472070561885,0.759794607753754,0.793402275870994,0.701357873013102,0.632176414686244,0.622608957218421,0.84074389274401,0.711345421354254,0.578771962272318,0.783228903955492,0.916299659759332,1.00761684482087,0.609042020445793,0.39270982854038,0.383044435398965,0.668903560779816,0.48469274749361,0.584934135160511,0.717804704794493,0.89885595439506,1.0128928849811,0.909112509333797,0.487725435494851,0.684267710577704,0.761379606659357,0.827233400796248,0.400260402028974,0.76003019461973,0.558718256372656,0.697773560943318,0.749177741788875,0.873501867022821,0.634286572072852,0.492489238431381,0.703615278823053,0.574187754930895,0.493265233276359,0.629518142002502,0.483108493608156,0.439253604490726,0.90712625829037,0.399813675314169,0.629511428473869,0.612124109776476,0.447899628176277,0.448349317464422,0.697893308851982,1.00904798226774,0.669098907037941,0.569787580856057,0.641006448871198,0.689186292117441,0.611068804352446,0.807145336086725,0.654635077080627,0.614096578312976,0.512571916663659,0.566957621857857,0.436118251236239,0.684051354535081,0.920711820919659,1.41129225352088,0.808198257225457,1.10401841793242,0.540899346040179,0.644154585295604,0.560359854935178,0.642582458608155,0.641366320079148,0.837794168122338,0.645690463367422,0.497545851956866,0.843585533539077,0.722843795036134,0.825994472389888,0.82045469735018,0.626748295359275,0.737329481152728
Mandana_Brahmasiddhi_prose,0.703615278823053,0.723475556786022,0.660308605615796,0.593020863967557,0.749401622208138,0.747326279454093,0.675782809375185,1.00958740631523,0.979135726683811,0.878031316406981,0.726502115300784,0.744547701360357,0.815742647803968,0.841624923507387,0.779821407451445,0.872446830754539,0.914324530356852,1.07903132742488,0.687145076980995,0.665941216657703,0.595385373379785,0.945626318233751,0.703212944497683,0.576763096662826,0.777365237881668,0.855694004005136,1.04418317450865,1.14547680353645,0.55823714152065,0.711970680955104,0.783803281300329,0.797394471160901,0.583550042559452,0.81175637397012,0.777014527425735,0.698099225918168,0.829026623145875,0.816517491321778,0.83500325685014,0.679437772423186,0,0.57047360053112,0.717360830288446,0.803991232295821,0.66959657566905,0.707401513174361,0.939180774225264,0.674072801516776,0.533878156832436,0.754759313446241,0.64212896116363,0.639883843071158,0.832571722937104,0.986996893708457,1.02956504480852,0.78409883320757,0.608761154226686,0.575940971338535,0.64114594831589,0.860320211689751,0.75812465202189,0.69140537917993,0.611926527006583,0.619050584202749,0.591259100029299,0.707004404527743,0.805608862686894,1.28866471108791,0.648310425257444,0.97316445216141,0.637854632530131,0.776488962607218,0.686988911358892,0.818658675593316,0.732652565532743,0.97692496781579,0.586247307527637,0.715113606070397,0.840056365457928,0.724103946283428,0.898855950904389,0.768952657355311,0.799749471034598,0.763142821557217
Vasubandhu_MahaySABh_segmented_complete,0.560359854935178,0.575383192253368,0.554540058840518,0.403991796182757,0.634970200439385,0.672100158910501,0.559941005565537,0.684117139108278,0.739991902971949,0.713542308920427,0.619266369323675,0.579042376684308,0.753160414070891,0.653074729938782,0.573882238471045,0.655626271627484,0.929047966204009,0.934578250605186,0.601308403492853,0.392224944250173,0.378773895924844,0.704557812775984,0.385176058230849,0.517201940888858,0.679958288785579,0.77576639077552,0.902940742963513,0.903555181888831,0.468376067903036,0.70203839328116,0.791724338604445,0.822243737270396,0.346162491349084,0.656046582082525,0.647993827490859,0.622024911134712,0.615668909292376,0.90193702017036,0.683133274810883,0.450090088137011,0.686988911358892,0.585531124431946,0.43087209049827,0.595332560091434,0.410191085290596,0.406275992216241,0.808937144080224,0.395193697750027,0.675282065799613,0.570998628074875,0.512867991900478,0.506916733572306,0.734242503845085,0.944480710309518,0.852362826044904,0.496791776270169,0.605199893488634,0.68074182409076,0.549339452538574,0.797576354920655,0.595632007850738,0.473842437240427,0.484472906771815,0.648181488415666,0.403738852395067,0.660692481435937,0.87853024699405,1.41781849108906,0.76741758096286,1.02668587483996,0.533093605193407,0.526322090481706,0,0.558666141951911,0.594684570952759,0.905810474025942,0.655289249861977,0.527268023145512,0.822605511341234,0.730189480399582,0.762805651081526,0.802841869621352,0.591550226374073,0.691572869409053
Dharmakirti_Vadanyaya_segmented,0.684267710577704,0.769207500962357,0.656145735567691,0.591304968795348,0.735847866886093,0.765346871054287,0.702403660122585,0.923437000199491,0.942471487864645,0.896711402305603,0.788370486965633,0.798129945692737,0.848725416250222,0.898494731642409,0.77119036845912,0.871893352891087,0.985470973248109,1.06734572008292,0.578429585085861,0.585193848230976,0.56106603970528,0.787659173226146,0.604359134142054,0.622439259306221,0.630071351755458,0.710640502957245,0.860807689653956,0.908926289412282,0.594681900425882,0,0.830938534545644,0.782438792264499,0.53506651728127,0.697537235446516,0.739094592104226,0.713772953518936,0.850977436976821,0.927399979293303,0.849539642624414,0.611065168488995,0.711970680955104,0.769238690425639,0.624625029252675,0.704134845194346,0.512637467649057,0.628627658513121,0.91439712438152,0.614452804336012,0.72100815652128,0.700917594667541,0.640276492898779,0.644560426685169,0.874734722944387,1.02242216660716,1.04241291807191,0.708097410887669,0.74217432734321,0.71750183064539,0.645697950878389,0.890072267966614,0.789517189607306,0.688413635059895,0.639887101217317,0.687354914361979,0.621695169973655,0.77581991258277,0.868980893035901,1.24033733927002,0.794247073323942,0.861281204013806,0.542323145680051,0.655357813275071,0.70203839328116,0.72420847431226,0.682697794474605,1.04862678913015,0.668740216243531,0.577116483647385,0.695958980072845,0.731339738603359,0.85385684462603,0.764724447589418,0.695758783908903,0.694013288206821
Nagarjuna_YuktSast_segmented_complete,0.399813675314169,0.420699943853906,0.397532310384679,0.242227781468696,0.431438178983649,0.45913311914483,0.508174000006531,0.56568516947081,0.708434542560399,0.607641546192336,0.526369813945107,0.48508299290704,0.70834422232356,0.571699274951669,0.370079486037392,0.634984681441778,0.813595240375071,0.740714623820596,0.558785592435318,0.0836047771868568,0.153767227427848,0.427962198404579,0.21887941961467,0.443429579178146,0.606097379832385,0.770833007104584,0.921166823314306,0.765824253386234,0.367279528487191,0.614452804336012,0.756827119070342,0.667308317029459,0.219745080837598,0.644218093254356,0.394230014602002,0.550647887989297,0.620765213488762,0.935687271287053,0.544163770411736,0.33447151348185,0.674072801516776,0.34598023404994,0.197484715624268,0.513906595122513,0.227520901024071,0.0412683967132226,0.636638260152285,0,0.64184538012443,0.494492061258041,0.344833468874966,0.34808067399103,0.577581886995424,0.889051491882488,0.673576063115551,0.311918972463493,0.55568926584922,0.61206723246537,0.516008073224618,0.639227757389895,0.57213722355703,0.401101851096536,0.350227297433677,0.445430111922625,0.27173906944958,0.386411617182605,0.880704257365951,1.51302248096647,0.795969925752454,1.16306805933229,0.415586568309164,0.394553205296072,0.395193697750027,0.38635369573093,0.584699070559201,0.858626139155258,0.623828130195066,0.264277417399754,0.72971102716629,0.73522138940026,0.625420280624319,0.699561719328263,0.37713815947746,0.692040103552989
Kavirajayati_Samkhyatattvapradipa_segmented_complete,0.558718256372656,0.566156992827658,0.482970940656545,0.440759721195527,0.530772573720944,0.623031551294453,0.687769815420074,0.81709418551515,0.825063174500693,0.748839012658911,0.671393889505863,0.671871016832935,0.788894388538088,0.806243575440439,0.645755285918503,0.771909335059267,0.74294936456053,0.887325385214933,0.650062879604928,0.365192312777305,0.407133107441663,0.544700913481504,0.543865096412259,0.58289893980415,0.741621392966192,0.981403049212137,0.898457016084651,0.874544015951724,0.495286141223813,0.739094592104226,0.811138691832886,0.798066123754569,0.478855701608293,0.738071697612637,0,0.633648891203903,0.84518092766191,0.975432419191069,0.717031938096959,0.573126872923929,0.777014527425735,0.47095981884896,0.516891700214869,0.694696097018816,0.520279973817362,0.427635207990161,0.883881392046288,0.394230014602002,0.674086075893538,0.658571875996427,0.508354313886395,0.509709588154998,0.647763864315726,1.11419867882444,0.912799752511961,0.567630396645293,0.677844637247802,0.653459463424484,0.68867450057073,0.754096175161631,0.659630217591128,0.656481474960668,0.543000877698106,0.590860831311902,0.468574542243524,0.57458408017312,0.88189973466391,1.41219013547962,0.831180829032057,1.06425936935003,0.622788426286988,0.694563049888981,0.647993827490859,0.568051524383224,0.651569232086881,0.835572778351041,0.66697229307244,0.39945100454776,0.855986112313441,0.736748578242117,0.777230073026098,0.779907314781823,0.589435089378941,0.784020721525303
Vasubandhu_VimsatikaKVr_segmented_complete copy,0.642582458608155,0.648110733520318,0.639094518593474,0.466962162919026,0.523521188903546,0.519811908445729,0.70562974006833,0.704638047768576,0.673988097677052,0.732233095660762,0.63587830285887,0.664044767964642,0.795270604632333,0.64644008234307,0.623298148452846,0.733384584491355,0.765171034345888,0.879094075622545,0.753367870088383,0.383384942231076,0.428366427357997,0.696991322752675,0.521378369296349,0.594725720224148,0.727590781588156,0.891372204398434,1.0082594529615,0.930990415232135,0.503594460467234,0.72420847431226,0.859084800233069,0.760636483607477,0.466881418447129,0.842877084110938,0.568051524383224,0.651059044175123,0.70671536604782,0.922482485950204,0.752370303482088,0.520074496632911,0.818658675593316,0.535845893013837,0.461408606964737,0.725963210259535,0.431438684238554,0.410346418980359,0.810477588532778,0.38635369573093,0.706555000627729,0.721916527759975,0.575486022965259,0.57944073611383,0.817420223036464,1.03962844806955,0.932642392537409,0.581370855872352,0.671182339264095,0.701753933644842,0.649773417730118,0.776285679890858,0.630508031780734,0.58143428223499,0.517909451965974,0.669581713215904,0.488071554756924,0.598374472497357,1.00972174768498,1.59590401532759,0.964919926415769,1.2478133066148,0.525421340567872,0.555877220164987,0.558666141951911,0,0.7382467790912,0.898593600020139,0.737289806074296,0.542924950565353,0.885874016669444,0.739322543820026,0.662545849385046,0.783663128213788,0.550923062059816,0.867071677558743
002_Pseudosankara_Sanatsujatiya_segmented_complete,0.546041541927614,0,0.361702405395022,0.415413497180205,0.625213692601818,0.635236462012185,0.515247466895569,0.728209492209403,0.841083893319095,0.782227120831608,0.536893324409019,0.508289151377023,0.67887733442903,0.754389232869311,0.557004603411706,0.721850624587823,0.94085680366348,0.996276822043387,0.624963266592924,0.415571132990364,0.403978945913661,0.732261096948193,0.498760464341756,0.482021035396882,0.751732991984251,0.918927472291818,1.08418289961555,0.964715845465691,0.521548804840064,0.769207500962357,0.915765073998513,0.845949942233608,0.437628783697914,0.790735957818608,0.566156992827658,0.723593392137312,0.79830426877348,1.03204680448902,0.727402614264934,0.563026419045241,0.723475556786022,0.552743626612555,0.508841167957904,0.645102307579833,0.486081742760244,0.449576513922909,0.90969254920302,0.420699943853906,0.718173795504779,0.661869332591452,0.455262475085031,0.459551197936894,0.711516604174717,1.05453489691224,0.8832663454943,0.546245925704042,0.62202472225555,0.694825971314748,0.568879472852815,0.800381222735407,0.728380436978919,0.633324339346471,0.467020331134724,0.639052190892754,0.394244078779626,0.676590720476261,1.01127905655886,1.49938693165135,0.810904762775614,1.14108079645522,0.670921569873582,0.623513134654662,0.575383192253368,0.648110733520318,0.693377185632052,0.958420091702761,0.69909743748404,0.519489772474473,0.891888230829774,0.741369693807197,0.877002675228288,0.889345470319079,0.603691207264156,0.779032001299165
Candrakirti_Bodhisattvayogacaracatuhsatakatika_segmented_complete,0.717804704794493,0.751732991984251,0.639360059825449,0.612242106173534,0.833972756759924,0.769018022770099,0.720484507994515,1.00588732515901,0.920421967824914,0.977642039721584,0.765134046971987,0.782730296707405,0.859192063397045,0.962996237466097,0.795972667311906,0.882884451034342,0.978886490944126,1.11168928027785,0.618005844187441,0.6009262413251,0.555887435814925,0.793011590023913,0.626261328596609,0.630455494552186,0,0.633268409831812,0.974470476470712,1.1190716073724,0.666081715286655,0.630071351755458,0.932864691838644,0.903005567058357,0.576781721970668,0.79162763224273,0.741621392966192,0.745716476610373,0.866461773649993,1.02445750310475,0.765074415730552,0.632964157491632,0.777365237881668,0.804338491111875,0.679881771744169,0.70438090199723,0.581838155376147,0.63808416983615,0.833178296744632,0.606097379832385,0.778929423091091,0.734187870421823,0.645074252975953,0.645947494840399,0.846844368284214,0.966387376195781,1.12224167378697,0.773511027009996,0.705848508026574,0.686885915812894,0.748213844259228,0.930164681088229,0.841104377587981,0.741247338674652,0.65843853980835,0.752398707502865,0.645912893286749,0.809356207133794,0.831613929769557,1.40812294521051,0.850686684117662,1.0112628759676,0.605011121228967,0.81437312431997,0.679958288785579,0.727590781588156,0.651162128158872,1.009081410683,0.726605121537836,0.715329282847004,0.778071831203849,0.746125190013675,0.840798058076866,0.865292073689236,0.719414810820133,0.740710654932702
