"Bauddha_Asanga_Abhidharmasmuccaya" "Bauddha_Candrakirti_BSYACS" "Bauddha_Candrakirti_PP" "Bauddha_Dharmakirti_all" "Bauddha_Kamalasila_Bhavanakrama" "Bauddha_Kamalasila_Madhyamakaloka" "Bauddha_Nagarjuna_all" "Bauddha_Sthiramati_Tvbh" "Bauddha_Vasubandhu_AbhidhKBh" "Bauddha_Vasubandhu_MahaySABh" "Bauddha_Vasubandhu_MVKBh" "Borrowers_Bhaskara_BhGBhBh" "Borrowers_Padmapada_Pancapadika" "Borrowers_Ramanuja_BhGBh" "Borrowers_Ramanuja_Sribhasya_part" "Borrowers_Suresvara_BAUBhV_Arthabhaga_Ajatasatru_Maitreyi" "Borrowers_Suresvara_TaittUBhV" "Borrowers_Vacaspati_Bhamati" "Disputed_HastaBh_HastaBh" "Disputed_Sankara_ AiUBh" "Disputed_Sankara_IUBh" "Disputed_Sankara_KaUBh" "Disputed_Sankara_KeUBh" "Disputed_Sankara_KeUBhVakya" "Disputed_Sankara_ManUBh" "Disputed_Sankara_MunUBh" "Disputed_Sankara_PrasUBh" "Disputed0_yvi" "Doubtful_LalitaBhasya" "Doubtful_Sankara_Adhyatmapatala" "Doubtful_Sankara_NrsTBh" "Doubtful_Sankara_Sanatsujatiya" "Doubtful_Sankara_SvUBh" "Doubtful_Sankara_VSN_un" "Mimamsa_Kumarila_MimSV5.4-9" "Mimamsa_Kumarila_Tantravartika2.2.1-4" "Mimamsa_Sabara_MimSBh_1_7" "Nyaya_Udayana_NVTTP_1.1_1.2" "Nyaya_Udayana_Nyayakusumanjali" "Nyaya_Vacaspati_NVTT" "Nyaya_Vatsyayana_NBh" "Others_Abhinavagupta_IsvPrV" "Others_Abhinavagupta_Tantraloka" "Others_Gangesa_Tattvacintamani" "Others_Jayarasi_Tattvopaplavasimha" "Others_Prasastapada_Padarth" "Others_Sarvamatasamgraha" "Others_Totaka_Sruti" "Others_Yamuna_all" "Patanjali_MBh" "Patanjali_PYS" "Samkhya_Kavirajayati_Samkhyatattvapradipa" "Samkhya_Mathara_Matharavrtti" "Samkhya_Samkhyaparibhasa" "Samkhya_Vijnanabhiksu_Samkhyasara" "Samkhya_Yuktidipika" "Sankara_BAUBh" "Sankara_BhGBh" "Sankara_ChUBh" "Sankara_TaittUBh" "Sankara_Upad_Gadya" "TheSankara_BSBh_rev_whole" "Upanisad_BAU" "Upanisad_BhG" "Upanisad_ChU" "Upanisad_TaiU" "Vedantin_Brahmasutra" "Vedantin_Madhusudana_Advaitasiddhi" "Vedantin_Madhusudana_Siddhantabindu" "Vedantin_Madhva_Anuvyakhyana" "Vedantin_Mandana_Brahmasiddhi_prose" "Vedantin_Mandana_Karikas" "Vedantin_Ramanuja_Vedarth" "Vedantin_Sadananda_Vedantasara" "Vedantin_Suresvara_NS" "Vedantin_Vedantaparibhasa" "Vedantin_Venkathanatha_Nyayaparisuddhi" "Vedantin_Vimuktatman_Istasiddhi"
"sadā" 0 0.0223347230494342 0.0155482996823704 0.00243445236993938 0.0252257706472933 0.0294019640511986 0.0119817876827223 0.0887749062931545 0 0.0467895191477109 0.024515812699191 0.0126931742455495 0.00907715582450832 0.0212761430607859 0.0210583949291385 0.0708196006864054 0.146478873239437 0.0095577032276926 0.0254647313470843 0 0 0.0383582662063675 0.0141542816702052 0 0.118220078498132 0 0.0206462269020337 0.0305543924768296 0.0201661692344922 0 0.00769793310496132 0.0728896177850667 0.039148519696599 0.072405777218856 0 0.0307125307125307 0.000684847073648454 0.00393511003551437 0.00502083647135613 0.00354581188961381 0.0039769337840525 0.0283561532852629 0.0582252930673084 0.0025507601265177 0 0 0.0107747010020472 0.318543799772469 0.0368634472589394 0.000303989250940087 0.0441479446679093 0.0173400381480839 0.00461339730577597 0.20501138952164 0.0424718623911659 0.00760329070421679 0.00501693214599273 0.0325540100621486 0.0290762310363111 0 0.0158503724837534 0.00369194417780403 0 0.0488878024932779 0 0 0 0.0102602907509892 0 0.216546527839578 0.00467038740863555 0.0254129606099111 0.0775830595107704 0 0.0705037815664658 0 0.00601539942252166 0.0382039069862211
"kadā" 0 0.00744490768314473 0.00444237133782013 0 0 0 0 0.00986387847701716 0 0 0 0.00951988068416209 0 0.00212761430607859 0.00210583949291385 0.00817149238689293 0 0 0 0 0 0.0076716532412735 0 0 0.00472880313992529 0 0 0.0011316441658085 0 0 0 0 0.00489356496207487 0 0 0 0.00342423536824227 0.000983777508878592 0 0.0065850792235685 0.00198846689202625 0 0 0 0 0 0 0.0227531285551763 0 0.0276630218355479 0 0 0.00461339730577597 0.0227790432801822 0.0106179655977915 0 0.00250846607299636 0.0147972773009766 0.00684146612619084 0 0 0 0 0.024443901246639 0 0 0 0 0 0.00593278158464596 0.00233519370431777 0 0 0 0 0 0 0.00254692713241474
"idānīm" 0 0.0260571768910066 0.125496990293419 0.0438201426589089 0.00504515412945866 0.00196013093674657 0.0838725137790558 0.0690471493391201 0.032996040475143 0.00719838756118629 0.0612895317479774 0.0983721004030083 0.00605143721633888 0.0510627433458863 0.0505401478299324 0.00544766159126195 0.0338028169014084 0.0191154064553852 0 0.0493949123240306 0.09807126511932 0.0537015726889145 0.0141542816702052 0.0176242509693338 0.0378304251194023 0.0284859706594502 0.0206462269020337 0.0407391899691061 0.00403323384689844 0 0.0461875986297679 0.0820008200082001 0.107658429165647 0 0.0118764845605701 0.0153562653562654 0.0410908244189073 0.0324646577929935 0.0476979464778832 0.0172225148924099 0.039769337840525 0.0364579113667666 0.000970421551121807 0.0357106417712478 0.0183206106870229 0.022323089515589 0 0 0.0315972405076623 0.0826850762557036 0.00490532718532326 0.0173400381480839 0.0230669865288799 0 0 0.0684296163379511 0.0359546803796145 0.0473512873631252 0.0615731951357176 0.0350736546748171 0.0158503724837534 0 0.00456850472840239 0.016295934164426 0 0 0 0.0211618496739151 0 0.0118655631692919 0.0233519370431777 0 0.00912741876597298 0.0220896841175171 0.00640943468786053 0.0897356250431421 0.00601539942252166 0
"purā" 0.00329630484227181 0 0.0033317785033651 0 0 0 0 0 0 0 0 0.034906229175261 0.00302571860816944 0.0276589859790217 0.02737591340788 0.0898864162558222 0.0788732394366197 0.0140554459230774 0 0 0 0.0383582662063675 0 0.0176242509693338 0 0.0142429853297251 0 0.013579729989702 0.0241994030813907 0 0.00769793310496132 0.0455560111156667 0.0293613897724492 0.0419191341793377 0.0237529691211401 0.0153562653562654 0.0089030119574299 0 0.00251041823567806 0.00709162377922762 0.0178962020282362 0.0162035161630074 0.0747224594363792 0.00765228037955311 0 0 0.0969723090184247 0.159271899886234 0.00526620675127706 0.010639623782903 0.019621308741293 0 0.0369071784462078 0.0455580865603645 0.0318538967933744 0.00456197442253007 0.0142146410803127 0.0355134655223439 0.0222347649101202 0.00501052209640244 0 0.0125526102045337 0.0456850472840239 0.0570357695754909 0.0650688645483136 0 0 0.00384760903162093 0 0.0830589421850435 0 0 0.100401606425703 0 0.00640943468786053 0.013805480775868 0.0360923965351299 0.00254692713241474
"prāk" 0 0.0521143537820131 0.0211012638546456 0.11928816612703 0.0201806165178346 0.013720916557226 0.047927150730889 0.00986387847701716 0.010998680158381 0.0215951626835589 0 0.0222130549297115 0.0574886535552194 0.0425522861215719 0.042116789858277 0.0544766159126195 0.0225352112676056 0.0314841988676933 0 0.037046184243023 0.03269042170644 0.061373225930188 0.0141542816702052 0 0.0472880313992528 0.0569719413189004 0 0.0441341224665316 0.00806646769379689 0 0.165505561756668 0.00455560111156667 0.0146806948862246 0.0152433215197592 0.0593824228028504 0.0614250614250614 0.0547877658918763 0.0442699878995366 0.0853542200130542 0.0324188515621834 0.0357924040564725 0.0182289556833833 0.0591957146184302 0.0127538006325885 0.0427480916030534 0 0.0107747010020472 0 0.0315972405076623 0.0535021081654553 0 0.0346800762961679 0.0830411515039675 0 0.0212359311955829 0.0988427791548182 0.0384631464526109 0.0384729209825392 0.0598628286041699 0.0200420883856098 0.0317007449675067 0.0790076054050063 0 0.016295934164426 0.0162672161370784 0 0.0314070351758794 0.0679744262253032 0.0100775975007558 0.0177983447539379 0.051374261494991 0 0.0273822562979189 0.0441793682350342 0.0320471734393027 0.0621246634914061 0.0270692974013475 0.0509385426482948
"paścāt" 0.00329630484227181 0.040946992257296 0.0488660847160214 0.0535579521386664 0.015135462388376 0.0568437971656507 0.0539180445722502 0 0.087989441267048 0.0395911315865246 0.024515812699191 0.00634658712277473 0.00302571860816944 0.00425522861215719 0.0042116789858277 0.00544766159126195 0.0112676056338028 0.0095577032276926 0.0509294626941686 0.0123487280810077 0 0.0076716532412735 0 0 0.0236440156996264 0.0284859706594502 0 0.00452657666323401 0.0322658707751875 0 0.011546899657442 0.0273336066694 0.0146806948862246 0 0.0950118764845606 0 0.0089030119574299 0.0127891076154217 0.0125520911783903 0.0273534060055923 0.0278385364883675 0.0101271976018796 0.0407577051471159 0.0178553208856239 0.0183206106870229 0 0.0107747010020472 0 0.00526620675127706 0.0100316452810229 0.00490532718532326 0.0173400381480839 0.0138401919173279 0.0227790432801822 0 0.0258511883943371 0.0133784857226473 0.00591891092039065 0.0188140318470248 0.00501052209640244 0 0.0110758325334121 0.00913700945680479 0 0.0596464591692875 0 0 0.00897775440711551 0 0.0355966895078758 0.0186815496345422 0.0254129606099111 0.00912741876597298 0 0.00640943468786053 0.00690274038793401 0.0300769971126083 0.00254692713241474
"ciram" 0 0.0223347230494342 0 0 0 0 0 0 0 0.00359919378059315 0 0.0190397613683242 0 0 0 0 0.00563380281690141 0.00449774269538475 0.0509294626941686 0 0 0.0076716532412735 0 0 0 0 0 0.00565822082904252 0 0.0241138172172655 0 0 0 0 0.0118764845605701 0 0 0.00196755501775718 0 0.00202617822263646 0.00596540067607874 0 0.00194084310224361 0 0 0 0.0107747010020472 0.0227531285551763 0 0.00151994625470043 0.019621308741293 0 0 0 0 0 0.00250846607299636 0.00295945546019532 0.0171036653154771 0.00501052209640244 0.0158503724837534 0.00664549952004726 0 0 0.0108448107580523 0 0 0.000641268171936822 0 0 0.0140111622259066 0 0.00456370938298649 0 0 0.00690274038793401 0 0.00509385426482948
"muhur" 0 0 0 0 0 0.00392026187349315 0 0 0 0 0 0 0 0.00851045722431438 0.0084233579716554 0.0108953231825239 0.0112676056338028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00196755501775718 0 0 0 0.00405087904075184 0.00194084310224361 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.016295934164426 0 0 0 0 0 0 0 0 0 0 0.00640943468786053 0 0.00300769971126083 0
"ced" 0 0.0483918999404407 0.133271140134604 0.584268568785452 0.0454063871651279 0.203853617421644 0.299544692068057 0.0197277569540343 0.010998680158381 0.00359919378059315 0 0.0444261098594231 0.0816944024205749 0.0468075147337291 0.0463284688441047 0.253316263993681 0.377464788732394 0.100636992809234 0.305576776165011 0.234625833539145 0.09807126511932 0.0920598388952819 0.141542816702052 0.387733521325344 0.113491275358207 0 0.299370290079488 0.185589643192595 0.0201661692344922 0.313479623824451 0.0384896655248066 0.1230012300123 0.0293613897724492 0.0342974734194581 0.273159144893112 0.0307125307125307 0.129436096919558 0.232171492095348 1.21504242606818 0.128155772581756 0.101411811493339 0.127602689783683 0.0970421551121807 0.573921028466483 0.189312977099237 0.0520872088697076 0.118521711022519 0 0.284375164568961 0.000607978501880174 0.019621308741293 0.294780648517427 0.0738143568924156 0.0683371298405467 0.14865151836908 0.305652286309515 0.208202684058698 0.13909440662918 0.0906494261720287 0.365768113037378 0.174354097321287 0.144724211769918 0.0456850472840239 0.0488878024932779 0.081336080685392 0.139421401185082 1.60175879396985 0.336665790266832 0.211629547515872 0.332235768740174 0.18915069004974 0.559085133418043 0.278386272362176 0 0.288424560953724 0.289915096293228 0.412054860442733 1.3473244530474
"athavā" 0 0.0223347230494342 0.035538970702561 0.0243445236993938 0.015135462388376 0.0352823568614383 0.00599089384136113 0 0.054993400791905 0 0 0.0158664678069368 0.0242057488653555 0 0 0.0272383079563098 0.00563380281690141 0.0196776242923083 0 0.0246974561620153 0.06538084341288 0.030686612965094 0.0990799716914367 0.105745505816003 0.0141864094197759 0.0142429853297251 0.0103231134510168 0.00339493249742551 0.28635960312979 0.0241138172172655 0.0538855317347292 0.113890027789167 0.151700513824321 0.0647841164589764 0.0356294536817102 0 0.0232848005040474 0.00393511003551437 0.0100416729427123 0.00202617822263646 0 0.00202543952037592 0.0310534896358978 0.0025507601265177 0.0305343511450382 0.0372051491926483 0 0.0455062571103527 0.0210648270051082 0.00121595700376035 0 0 0.00461339730577597 0 0.0212359311955829 0.0395371116619273 0.0192315732263054 0.0266350991417579 0.023945131441668 0.0150315662892073 0 0.0376578306136011 0 0 0 0 0 0.00641268171936822 0 0.0148319539616149 0.0163463559302244 0.0508259212198221 0 0.0220896841175171 0.0192283040635816 0.00690274038793401 0.0240615976900866 0.0254692713241474
"uta" 0.00329630484227181 0.0260571768910066 0.0399813420403812 0 0.0605418495535039 0.0548836662289041 0.0359453630481668 0.059183270862103 0.021997360316762 0.0215951626835589 0.13483696984555 0.00317329356138736 0.0332829046898638 0.00851045722431438 0.0084233579716554 0.0108953231825239 0.0225352112676056 0.0247375848246161 0 0.0246974561620153 0 0.015343306482547 0 0 0.0236440156996264 0.0142429853297251 0.0206462269020337 0.00905315332646803 0 0 0.0153958662099226 0.00911120222313334 0.0244678248103744 0.0114324911398194 0 0 0.23490254626142 0.00590266505327155 0.0100416729427123 0.00911780200186408 0.00795386756810499 0.00405087904075184 0.000970421551121807 0.00765228037955311 0.0244274809160305 0 0 0 0.0210648270051082 0.0109436130338431 0 0 0.0276803838346558 0 0.0106179655977915 0.0121652651267469 0.0234123500146327 0.00295945546019532 0.00513109959464313 0.0551157430604269 0 0.0553791626670605 0.0502535520124263 0.024443901246639 0.037956837653183 0.0348553502962705 0 0.0230856541897256 0 0.0355966895078758 0.00467038740863555 0.0254129606099111 0.0365096750638919 0 0.0320471734393027 0.00690274038793401 0.0150384985563041 0.0967832310317602
"mā" 0.0197778290536309 0.0335020845741513 0.0310965993647409 0.0243445236993938 0.0353160789062106 0.0117607856204794 0.0838725137790558 0.13809429867824 0.076990761108667 0.025194356464152 0 0.034906229175261 0.10590015128593 0.0255313716729431 0.0252700739149662 0.0871625854601912 0.0788732394366197 0.0607195263876942 0.0254647313470843 0.0246974561620153 0.1634521085322 0.0920598388952819 0.056617126680821 0 0.0141864094197759 0 0.103231134510168 0.0362126133058721 0.125030249253852 0.0241138172172655 0.130864862784342 0.0820008200082001 0.122339124051872 0.0457299645592775 0 0 0.0479392951553918 0.053123985479444 0.0351458552994929 0.0749685942375491 0.0278385364883675 0.0182289556833833 0.0349351758403851 0.0586674829099071 0.00610687022900763 0.0297641193541186 0.0323241030061416 0 0.0631944810153247 0.338948014798197 0.0588639262238791 0.104040228888504 0.0507473703635357 0.0227790432801822 0.0955616903801232 0.0501817186478308 0.0760901375475563 0.0295945546019532 0.114594557613697 0.0851788756388416 0.0158503724837534 0.0354426641069187 0.338069349901777 0.0733317037399169 0.244008242056176 0.522830254444057 0.0628140703517588 0.0256507268774729 0.0100775975007558 0.0355966895078758 0.0326927118604488 0.0508259212198221 0.00456370938298649 0.0220896841175171 0.0448660428150237 0.027610961551736 0.0300769971126083 0.178284899269032
"no" 0 0 0 0 0 0 0 0 0 0.00359919378059315 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0704970038773352 0 0 0 0.0011316441658085 0.00806646769379689 0 0.00384896655248066 0.00455560111156667 0 0.00381083037993979 0 0 0 0 0 0 0 0 0 0 0 0 0.0107747010020472 0 0 0.00182393550564052 0 0 0 0 0 0 0 0 0 0 0 0 0.00456850472840239 0.016295934164426 0 0.069710700592541 0 0 0 0 0 0 0 0 0.00640943468786053 0 0 0
"nahi" 0 0 0 0 0 0 0 0 0 0 0 0 0.00605143721633888 0 0 0 0 0.00618439620615404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000607978501880174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00256507268774729 0 0.00593278158464596 0 0 0 0 0 0.00690274038793401 0 0
"evam" 0.138444803375416 0.748213222156045 0.987317029830523 0.260486403583514 0.585237879017204 0.462590901072192 0.664989216391086 0.335371868218584 0.450945886493621 0.280737114886265 0.232900220642314 0.34906229175261 0.517397881996974 0.289355545626689 0.286394171036284 0.397679296162122 0.676056338028169 0.414916763649244 0.432900432900433 0.493949123240306 0.52304674730304 0.437284234752589 0.509554140127389 0.193866760662672 0.425592282593276 0.341831647913403 0.598740580158976 0.36325777722453 0.0322658707751875 0.192910537738124 0.546553250452254 0.4920049200492 0.303401027648642 0.0762166075987958 0.463182897862233 0.383906633906634 0.745798463203167 0.358095013231807 0.464427373600442 0.372816792965109 0.528932193278982 0.532690593858867 0.250368760189426 0.303540455055607 0.293129770992366 0.21578986531736 0.301691628057321 0.204778156996587 0.368634472589394 0.7006952234169 0.367899538899245 0.346800762961678 0.931906255766747 0.0227790432801822 0.392864727118284 0.582412067943006 0.471591621723316 0.414323764427345 0.59007645338396 0.586231085279086 0.475511174512601 0.502104408181348 0.753803280186395 0.211847144137538 0.845895239128077 0.313698152666434 0.690954773869347 0.334100717579084 0.282172730021163 0.237311263385838 0.331597506013124 0.381194409148666 0.319459656809054 0.220896841175171 0.564030252531727 0.427969904051909 0.342877767083734 0.234317296182156
"ittham" 0 0.0186122692078618 0.0033317785033651 0 0.015135462388376 0.0490032734186644 0 0 0 0 0 0.0190397613683242 0.0121028744326778 0.00851045722431438 0.0084233579716554 0 0.00563380281690141 0.00112443567384619 0 0 0 0.0230149597238205 0 0 0.00945760627985057 0.0142429853297251 0 0.0226328833161701 0 0 0.00384896655248066 0.00455560111156667 0.00489356496207487 0.00381083037993979 0.0118764845605701 0.0153562653562654 0.0123272473256722 0.00393511003551437 0.00502083647135613 0.00101308911131823 0.0198846689202625 0.0445596694482703 0.164001242139585 0.0025507601265177 0.00610687022900763 0 0.0107747010020472 0.0910125142207053 0.0105324135025541 0.000303989250940087 0.00490532718532326 0 0.0184535892231039 0 0 0.0106446069859035 0.00418077678832727 0.00887836638058597 0.0102621991892863 0.00501052209640244 0 0.00886066602672968 0.00456850472840239 0 0.0108448107580523 0 0 0.00513014537549458 0 0.0148319539616149 0.0186815496345422 0.0762388818297332 0.00912741876597298 0 0 0.020708221163802 0.00601539942252166 0.00509385426482948
"katham" 0.438408544022151 0.134008338296605 0.275427022944848 0.272658665433211 0.15135462388376 0.427308544210753 0.58111670261203 0.147958177155257 0.263968323801144 0.118773394759574 0.404510909536651 0.225303842858503 0.360060514372163 0.068083657794515 0.0673868637732432 0.160706016942228 0.0957746478873239 0.102323646320003 0.305576776165011 0.259323289701161 0.13076168682576 0.207134637514384 0.155697098372258 0.158618258724004 0.260084172695891 0.170915823956701 0.268400949726438 0.239908563151403 0 0.096455268869062 0.0577344982872099 0.186779645574234 0.0636163445069733 0.0190541518996989 0.130641330166271 0.138206388206388 0.315029653878289 0.226268827042076 0.223427222975348 0.125116505247802 0.153111950686021 0.259256258608118 0.0795745671919882 0.0918273645546373 0.500763358778626 0.252995014510008 0.129296412024566 0.136518771331058 0.210648270051082 0.451120048395089 0.191307760227607 0.138720305184671 0.156855508396383 0.182232346241458 0.0530898279889573 0.205288849013853 0.185626489401731 0.242675347736017 0.23945131441668 0.170357751277683 0.396259312093834 0.161707154987817 0.0502535520124263 0.0733317037399169 0.081336080685392 0 0 0.126329829871554 0.151163962511337 0.376731630625019 0.186815496345422 0.228716645489199 0.0638919313618109 0.0220896841175171 0.249967952826561 0.186373990474218 0.14436958614052 0.244505004711815
"cet" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000983777508878592 0 0 0 0 0 0 0 0 0 0 0 0.249271185770871 0 0 0 0 0 0 0.000836155357665454 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00509385426482948
"sma" 0 0.0372245384157236 0.0111059283445503 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00563380281690141 0.00449774269538475 0 0.0246974561620153 0 0 0 0 0 0.0142429853297251 0 0 0.0120997015406953 0 0.00384896655248066 0.0182224044462667 0.00978712992414974 0.00762166075987958 0.0118764845605701 0 0.0143817885466175 0.00295133252663578 0 0.00354581188961381 0.0039769337840525 0.00607631856112776 0.00679295085785265 0 0 0 0.0107747010020472 0 0.0105324135025541 0.00759973127350217 0 0 0 0 0 0.00456197442253007 0.0125423303649818 0.00295945546019532 0.0188140318470248 0.0100210441928049 0 0.00443033301336484 0.0411165425556215 0.00814796708221299 0.0433792430322091 0.069710700592541 0 0.000641268171936822 0 0.0148319539616149 0.00233519370431777 0.0254129606099111 0.00456370938298649 0 0.00640943468786053 0 0 0
"iva" 0.0131852193690873 0.186122692078618 0.102174540769863 0.0852058329478784 0.15135462388376 0.13720916557226 0.0838725137790558 0.0493193923850858 0.054993400791905 0.0611862942700835 0 0.111065274648558 0.266263237518911 0.0829769579370652 0.117927011603176 0.16887750932912 0.28169014084507 0.18890519320616 0.127323656735421 0.358113114349222 0.39228506047728 0.383582662063675 0.311394196744515 0.246739513570673 0.416134676313425 0.455775530551204 0.547125012903892 0.195774440684871 0.149229652335242 0.144682903303593 0.130864862784342 0.2186688533552 0.225103988255444 0.148622384817652 0.0712589073634204 0.0614250614250614 0.0438302127135011 0.113134413521038 0.115479238841191 0.079020950682822 0.0377808709484987 0.137729887385563 0.060166136169552 0.168350168350168 0.0916030534351145 0.0892923580623558 0.0107747010020472 0.159271899886234 0.458159987361104 0.0322228605996492 0.215834396154223 0.156060343332755 0.143015316479055 0.136674259681093 0.265449139944787 0.0501817186478308 0.271750491241273 0.177567327611719 0.333521473651804 0.190399839663293 0.443810429545094 0.162445543823377 0.182740189136096 0.138515440397621 0.189784188265915 0.104566050888811 0 0.20584708319172 0.141086365010581 0.0682269882234286 0.2101674333886 0.127064803049555 0.0410733844468784 0.220896841175171 0.307652865017305 0.110443846206944 0.0992540904716073 0.323459745816672
"nanu" 0 0.0595592614651578 0.0666355700673019 0.0438201426589089 0 0.00392026187349315 0.113826982985861 0 0.087989441267048 0.00359919378059315 0 0.0729857519119094 0.387291981845688 0.00425522861215719 0.0042116789858277 0.0299621387519407 0.0169014084507042 0.117503527916927 0.458365164247517 0.148184736972092 0 0.030686612965094 0.0849256900212314 0 0.122948881638057 0.0569719413189004 0.061938680706101 0.148245385720914 0.00806646769379689 0.048227634434531 0.0846772641545745 0.0637784155619334 0.0489356496207487 0.00762166075987958 0.166270783847981 0.107493857493857 0.257502499691819 0.431878326397702 0.133052166490937 0.115998703245938 0.00198846689202625 0.247103621485862 0.0562844499650648 0.206611570247934 0.12824427480916 0.0520872088697076 0.0107747010020472 0.159271899886234 0.152719995787035 0.186345410826273 0.00981065437064652 0.242760534073175 0.0230669865288799 0 0.116797621575706 0.0106446069859035 0.0894686232702036 0.0414323764427345 0.123146390271435 0.0651367872532318 0.14265335235378 0 0 0 0 0 0 0.27446277758896 0.342638315025698 0 0.133106041146113 0.152477763659466 0.0867104782767433 0 0.0769132162543264 0.331331538620832 0.0661693936477382 0.272521203168377
"alam" 0.00988891452681544 0.0148898153662895 0.0177694853512805 0.0267789760693332 0.00504515412945866 0 0.0179726815240834 0 0.021997360316762 0.00359919378059315 0 0.0190397613683242 0.0302571860816944 0 0 0.0190668155694168 0.0901408450704225 0.0157420994338466 0.0254647313470843 0.0617436404050383 0 0.0076716532412735 0 0 0 0 0 0.00678986499485102 0.00806646769379689 0.0723414516517965 0.00384896655248066 0 0.00978712992414974 0.0152433215197592 0 0 0.00958785903107836 0.00590266505327155 0.0100416729427123 0.00607853466790939 0.0039769337840525 0.0101271976018796 0.0921900473565717 0 0.0183206106870229 0.0148820596770593 0.0107747010020472 0 0.0421296540102164 0.00486382801504139 0.00490532718532326 0.0173400381480839 0.00461339730577597 0.0683371298405467 0.0106179655977915 0.0121652651267469 0.00836155357665454 0.00591891092039065 0.011972565720834 0 0 0.00443033301336484 0.0182740189136096 0 0 0 0 0.00448887720355776 0.0100775975007558 0.0177983447539379 0.030357518156131 0 0.00912741876597298 0.0441793682350342 0.0128188693757211 0.013805480775868 0 0
"svid" 0 0.00372245384157236 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00272383079563098 0 0 0 0 0.09807126511932 0.0076716532412735 0 0 0 0 0 0.00565822082904252 0 0 0 0.00455560111156667 0 0 0 0 0 0.00295133252663578 0 0.00506544555659116 0.00994233446013124 0 0 0 0 0.00744102983852965 0 0 0.00526620675127706 0 0.019621308741293 0 0.00922679461155195 0 0 0 0.00418077678832727 0.00295945546019532 0.00171036653154771 0 0 0 0.0274110283704144 0 0.00542240537902614 0 0 0 0 0 0 0 0.00456370938298649 0 0 0 0 0
